,EVENT_SIGNAL,EVENT_READ,EVENT_CLOSE,EVENT_OPEN,EVENT_WRITE,EVENT_SENDTO,EVENT_LSEEK,EVENT_EXIT,EVENT_OTHER,EVENT_FCNTL,EVENT_FORK,EVENT_CREATE_OBJECT,EVENT_MODIFY_PROCESS,EVENT_CHANGE_PRINCIPAL,EVENT_ACCEPT,EVENT_RECVFROM,EVENT_RENAME,EVENT_EXECUTE,EVENT_MMAP,EVENT_UNLINK,EVENT_MODIFY_FILE_ATTRIBUTES,EVENT_LOGIN,EVENT_CONNECT,EVENT_MPROTECT,EVENT_TRUNCATE,EVENT_SENDMSG,EVENT_RECVMSG,EVENT_LINK,EVENT_BIND
a4b2b1ad-8261-3645-8280-9e33a47a01a4,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
71612f46-4b3d-3398-a235-dcb9dc28b998,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
c54cbfaa-c549-30fe-bc52-b150d076c5e3,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
c0b0cf06-343d-3634-b784-f5dd829562b6,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3e8658ed-f48c-3fe2-978c-307e2fa15ecb,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
417ab6ed-5568-34df-b7ad-66b32cdad8f1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
d84a4d1d-f3f8-3def-bc95-f791aabe9335,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
84869953-aff6-37d5-8767-2cbc5b95a047,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0a5ed3a2-624a-32d4-b6b4-2497daa50f45,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39f076b9-2b82-38f6-8a40-e57bd4f3e6f8,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d79bf60-726a-3b13-9c6b-5236f5565b81,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d835d4c1-e599-3f14-b00d-1c807c72df4c,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f20883f-0fb4-3137-ab0e-ec3b1276b113,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
64f535bd-f563-3c2f-81a2-d507ac4e730a,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5f32c262-979d-32ae-8adf-bed5f536f600,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
bd6e9317-efd9-3cf4-a30f-afa72a5398c9,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31e25fb9-fd6f-3261-9d52-781b2e4db84e,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
cc76d062-ae06-361c-b984-9a6e12f00c87,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
05a7dfe7-17e8-367a-b2cc-d6cdc6611777,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8674a067-e0b6-3e0a-82d7-badbef1849d0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
36a8f5ef-63cf-347a-8fe7-2f3220b40484,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9bff05e-5618-34bc-ba8f-4843e54c3913,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
e8e7bf74-ec57-3550-b1af-b8c88cfec27d,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0ef22bcc-b56b-30c3-9438-ca17927090c0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
88af440a-6ced-31ba-b1c4-02fdc823225a,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
773be4eb-439e-3032-bd96-8f8200e33eac,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411308d-0daa-3c64-8c9e-c9e010e50e56,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d48a1fdf-7464-36b2-b5ef-f8a097fe0b1d,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52ad904b-f99a-3d33-ab14-098ddecaafc9,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0387afb3-dc37-361c-9619-568ec9eeda8a,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
b74952c5-8e31-36ac-936e-9f3542319982,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
dfbe0883-e1d4-37a1-ae95-238ccc5c181d,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
b018d951-9e28-3e4f-b36a-39b2de581cc0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
79ccd891-225f-35ed-94b0-dcafedeb5f25,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b79250e6-3b07-3e06-86eb-5d7dabbaa665,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d6f3542-5bbd-3198-9b44-03bb5a4cf984,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2fa54d8-69ea-342d-b4e5-5b5a34dccd27,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d5144f0-449a-32ff-af6a-70275d27d9e2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
b73b8c9f-1769-308e-96e5-1e8beadbf65b,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
605cf385-9ead-3cef-99ba-11a40bd3e242,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
46ecc21c-f6ec-3563-8b85-3f0daaf4117d,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
476722ce-e63e-3244-8b12-9bffa8d75170,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
3ef5adb8-a2b2-30f4-abae-44bb53b0409f,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
89c63e04-a949-3af0-8d1d-6d9b9baad200,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
f4daaea7-66a2-36bd-9912-ea3465b6536b,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
dc49197e-ca8a-396e-9e39-bc5d64a093da,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
7fa8574f-ed89-31d9-820e-c3836daed72d,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
cb49e751-b1fd-363f-99af-abb8a3aab131,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
fe3109f6-129a-3835-8f43-41d1150e5dac,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
427140ee-e652-30e6-983b-13d9f6a92b35,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
d9239bf3-b1fc-35fa-b09e-aed98f0eb849,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8dfa6553-8922-35a5-87bf-32ddf671c2c5,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
78673b9d-a9c3-3aa2-b4d2-22c8df39cbb6,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f89c8fb2-59db-340c-aa10-ae4375aab70c,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61864c83-988a-3097-8728-2d95c9a2e093,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
209f9923-5953-3432-87d6-e57332b8805f,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14a12979-9a92-3dbf-b063-3e8234354cd9,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa2372ea-fa2e-34a6-b105-5b88dcd910b5,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82215c5d-e422-30a4-bf94-63f06da5224c,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5252b99d-e603-3ef3-919f-93f832269994,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a936eebc-d355-3482-a6ff-528eb8642d5c,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5e4e5ca5-f7ad-3308-9768-62384a606775,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
d48d3999-e3a3-371e-aec5-4927c849fc0f,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a0b4760-a3e9-326e-b5cb-94a44b30eea8,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
987c9de4-3f01-37d6-a7f3-d5939d7b4f80,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
99919e2c-9a9f-3f60-bfa6-847b5efd8774,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12258bdb-a060-3176-a0c5-f63789893ac2,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6522f409-6c8b-33d9-8c79-1c26cd0c565b,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c77f1161-9b7c-3d8e-8dbf-9c1689dca5ef,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2fa2cf9a-705d-3389-911c-877e73249b2f,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ec5682da-beea-3cc9-92a5-56d39c33abee,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ae2d7eb6-6497-339b-bbc6-81a30f4d6e84,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808425a6-2d3b-303d-ae4a-3bf3cf591f59,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0ec3be52-1ebc-3250-97bc-7232422e0bbc,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6aedc97a-fce8-316c-b81e-e1eba232ede5,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3069bda-4956-35fb-9d9c-f2333f6fdb35,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e517a70-4b81-3f02-ad4e-b0c1c62eff6f,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
f8a2fa46-c698-379b-99ba-8a1ce3d55ebd,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd9ff1f0-c6e8-3a03-af5d-9812912251ab,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d38597e0-f684-3f8c-ba92-fdfa0418c751,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
84ecfc93-830b-34b7-8457-448d8b1aeeb1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
860b8a56-70d4-3f30-8f05-e24fe706fa11,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832df9ad-98ce-3f21-82ff-983a0faf473c,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
f7e02d3a-aff4-3e5e-9d15-7bcedcf49420,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8950715a-5fcd-3536-905a-c51e070b8e65,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
b11eaef1-2a94-39b1-80ae-da81c1b4acdc,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
e861bde6-8f0f-3f6b-9b8e-6a1ef230d982,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb377954-c83f-3319-a2a3-764ca08aac74,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7618e3e1-fb5d-3736-914b-13443fa21b61,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9a4bf87-7088-3359-80c8-edfc50b83d79,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ceb5ea8-3651-32dd-a1ca-c1286261c258,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7f1f0ce-d19b-3034-ab69-e87698c53432,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3def2f3-5382-3f69-ba92-5125b1241f3c,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad1509cb-a445-3d1c-a68e-363285f49282,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6411813a-5988-356c-a406-b7ccc39b4031,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
d9dabf96-1f80-32aa-aac6-3380acca4214,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
d8f83b3a-079b-37b8-9087-3cd689838882,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
f37bfe1d-c216-366a-8b17-ced48d4ecb7d,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2a9a55d-725c-3fe5-adc6-9ff6b253af64,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
83696e3f-2cdb-37da-b32f-533797abe064,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
f4716dc6-7c52-3873-aab0-26d05acd1c3c,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76286a2d-d825-36aa-98fc-6cf4ad89cefd,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
085bb5e3-7b2b-3d48-bcdb-da8bd419cf64,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6b1c9a0-a0d9-3261-be18-914cae2e86cf,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3694e0d-6a2d-3856-ad94-64f5e4731e6a,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86fcef96-337e-3ea6-a5b9-62af74f71108,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
2000e715-80e3-3a52-9dc6-e33814a382ed,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
cb52aa71-5fb3-3926-99ad-7944ee059f3e,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
4c687849-9d33-3d35-adb1-f24912ea1f6b,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
efe218b0-baeb-3064-853a-faf1352440f1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
d4543adb-a3d8-378b-a27d-e75cb49b9126,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
234fb9f0-1eb0-3423-b8c8-c0a19707785d,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
f1de1542-6a92-315e-97a2-2f6f8ff80656,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6636bb10-8f05-3ebb-936d-a78d42cefadc,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
fca53786-621b-3a57-9160-659a265fa4a3,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
bf3287c4-a455-3895-b4d4-6a3a93678bb3,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
cdac755c-a84a-30cd-8990-37838a8e51d9,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ada615d3-1132-3e87-809f-7c29d6d068fb,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93cb9f61-d053-35f7-b353-b3eca048f12d,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df3dad54-86a2-3443-ac02-9e21efe607a9,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78f4ad74-b4f1-3adc-9d7a-148ddf9fce24,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5146ec9-130b-3a95-9090-2fd4931e682d,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4891220-8dae-3fbe-b95e-ca4827929c5d,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396da28f-3512-38be-86b3-699c7a1107ea,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
c37d913a-047c-3628-8231-71e8e203b12e,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01525f8a-3b3f-3230-bd9c-e697dc19b4f4,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
53ba2382-94f8-3944-8f34-d6d035f51c54,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
29b6bf37-fdd9-3353-b762-eb3be963bebb,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1dde53b3-e11e-3b9d-8f94-a50f025b4003,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fbd1a5ec-9205-3d5a-b07b-ee2dded59b13,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ab5216e4-4887-3bce-8c4f-5e78d49fc8f3,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21857145-6b26-37f5-b360-8adf13d72c27,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0637be0-c7ad-398e-af83-0775698e0e73,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
cae94a15-63a0-325e-9901-1906124328bf,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23beec0d-7b3f-3129-a852-b8a133805cd3,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
934bbe3d-ae15-3ee3-9a43-9ecf75d554d2,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46bc2759-79d3-36e6-8e90-ef5596fd53ae,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa7e0de4-9de8-36a4-a16f-d46798bfad49,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
73b886e6-9d69-3a2d-aa1b-a4b6c9c692d0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
aa0f67b4-f54c-393b-a333-f77c853c9bdd,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
f1cac3dd-4fb7-32e0-a099-50da3d6a1242,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9710ab4d-c85f-3a04-a5d4-01cb1f74312a,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ab52452-a894-3eb5-9350-d258702380c4,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1cc13a34-380a-320e-8de5-0cfdfd565e59,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9bb6178e-8ff3-3f1c-93aa-0c66382ec29f,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3b5611a5-2691-3de7-95ab-14cdf5f7a718,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9ab31999-7f07-3f77-84b0-119161976450,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a28d874-e264-3997-a8f4-d8a0eb514ec8,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34df7e10-0ba6-3d8d-a1e3-ef8a9db9fba7,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4a8aa23a-707f-37d6-83d2-5a15d1b61bf6,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335a3ee4-5417-3ac6-8fb5-64fcbce53975,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e63939f7-b5e2-3098-8e69-a63c733079ae,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5bb0b105-20c8-351c-8fcc-3be2141df7ce,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63568d0b-6d87-3a9d-a6fc-45fce044c6c3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e730b1b8-0b70-38e9-83ba-1e32cdff1770,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8be145de-f0a9-3d33-8453-a9e525584c81,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23386198-19a1-3056-8151-3f4152896fce,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
bd5fb176-f084-31c2-882d-7bd23c3750ba,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0cdbc338-f5e6-3d3e-a018-dca3762d4675,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
fc5e72c5-1161-3810-9240-becde30742e7,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
