"","Objects","AVGScoresOfObjectsConfidence","AVGScoresOfObjectsLift"
"1722","597a0638-1e69-3100-9f03-46f8fd3934f2","7.45470035847939e+20","479540546171836224"
"1723","9a5bd013-1aab-376f-afbb-9452202ac3a0","7.45470035847939e+20","479540546171836224"
"1724","01e8d3c9-af2c-3566-9ae8-6cb8b2c4194b","7.45470035847939e+20","479540546171836224"
"1725","885c4f91-b75d-3aa2-99b9-4b6f95984f18","7.45470035847939e+20","479540546171836224"
"1726","c0a15429-106c-3587-ba1d-7abd02394d85","3.03359821157671e+57","2.79409902744772e+54"
"1727","451bde1e-576e-349a-b6e9-ee58f2191c8d","18443097348.3237","31272865.2540287"
"1728","726863db-21d6-3877-9127-eaf21a876a05","9.72025603887445e+38","5.95641212089908e+35"
"1729","dc8a8213-6701-3662-8e6a-d6f192954b15","9.72025603887445e+38","5.95641212089908e+35"
"1730","829f4168-a9e4-3878-82a6-05c4b700f133","9.72025603887445e+38","5.95641212089908e+35"
"1731","0cedb221-1dca-34a7-bbc0-ea26de77d44b","9.72025603887445e+38","5.95641212089908e+35"
"1732","5451f709-275c-3687-b994-f9d5f7fb2117","2.42913664102506e+21","1964752287806864896"
"1733","497ab5e8-a129-3845-aec7-94f52575502c","18443097348.3237","31272865.2540287"
"1734","873c53e2-9a62-3201-80a5-a416cfbefa35","9.72025603887445e+38","5.95641212089908e+35"
"1735","5b893213-c9dc-3712-86a3-34db485048c8","9.72025603887445e+38","5.95641212089908e+35"
"1736","289ca024-e955-33e4-9f32-0b2d5370ac86","9.72025603887445e+38","5.95641212089908e+35"
"1737","c0180d37-be32-3b58-b259-812df025f852","6.9727998201809e+64","4.87711110398735e+61"
"1738","dde6785f-5440-3d1b-b2a2-e07a2c7e795b","6.9727998201809e+64","4.87711110398735e+61"
"1739","0aa6067f-c267-320f-a6b1-95101208ef0a","6.9727998201809e+64","4.87711110398735e+61"
"1740","4f5cf933-6e7c-3137-b75d-96c7d545921e","3.11230976645697e+23","5.49554701899621e+20"
"1741","43d512d6-530b-3ef2-9255-191f417da614","17722095848.285","31177969.2401166"
"1742","a58826f2-27a8-3bc5-bdc7-6bb4ef74115e","17722095848.285","31177969.2401166"
"1743","dd7e7d57-6f99-3c3e-9b24-a3fab70b47cc","17722095848.285","31177969.2401166"
"1744","1dc7f009-3011-384c-9d71-96c69b47eb12","9.72025603887445e+38","5.95641212089908e+35"
"1745","1c1ab494-f865-3c34-aa8d-6999ba0e18d0","3.03359821157671e+57","2.79409902744772e+54"
"1746","58ea23de-f7c3-324f-9f91-00adc17a237d","18443097348.3237","31272865.2540287"
"1747","96f7b0fd-01c1-317e-8120-b6671adbdc56","18443097348.3237","31272865.2540287"
"1748","8af4e0ed-1364-36cb-b18e-6c7c5347bc79","17722095848.285","31177969.2401166"
"1749","cdebdde8-3469-35cd-a047-c7faf3be7b24","3.11230976645697e+23","5.49554701899621e+20"
"1750","2fab02f8-0a30-3507-a16e-8c0029711bc7","1.61446706075307e+60","7.45239829595819e+56"
"1751","15aa1f29-f7cd-3588-ab00-6c37e64fdfd8","1.45761208350797e+38","1.46373798186929e+35"
"1752","93ccdd29-7e7b-3473-8bf1-5a2b63464c2f","8.19746286100504e+64","4.87845218396552e+61"
"1753","816f54c4-4088-32b7-bbf4-4bde2c7b9fd5","17722095848.285","31177969.2401166"
"1754","d9d7c1fc-cdfb-36b9-bca1-d86b563940b7","1.61446706075307e+60","7.45239829595819e+56"
"1755","7e7a30e3-69b5-3769-a1c7-7f45213c07d8","6.91432685298589e+38","2.95157051256778e+35"
"1756","eb63217f-20a2-3bc2-a4b9-a3cb5e7786b9","17722095848.285","31177969.2401166"
"1757","a2be401b-f031-3849-ae6f-721777532c34","17722095848.285","31177969.2401166"
"1758","8e48ec4a-70e0-36f2-8096-7841cbb33367","3.28473584898393e+57","2.79374719287924e+54"
"1759","03b53c11-b07c-3d00-b91f-4008bff01da1","3.28473584898393e+57","2.79374719287924e+54"
"1760","34aa948a-923d-3dda-b92e-0c3c107787ac","3.28473584898393e+57","2.79374719287924e+54"
"1761","b31733b4-b648-307e-8c19-35fcf80bc7ab","3.28473584898393e+57","2.79374719287924e+54"
"1762","b5069b40-da24-3d5f-9f1c-771080e32d67","2.42913664102506e+21","1964752287806864896"
"1763","25fca6df-2e50-3fb1-9f0b-c7ac52951f84","9.72025603887445e+38","5.95641212089908e+35"
"1764","38e63b93-bf5f-3242-8332-690545917b18","6.9727998201809e+64","4.87711110398735e+61"
"1765","14ba8d1e-f795-3f79-a839-3c1c479502bc","6.9727998201809e+64","4.87711110398735e+61"
"1766","c3fa086b-8e3d-34f7-894c-b49925143255","3.11230976645697e+23","5.49554701899621e+20"
"1767","fc0c4a99-474b-373d-af6e-52c2eec19369","7.45470035847939e+20","479540546171836224"
"1768","722aa8e9-d195-39ad-bf16-4a8fe0af113b","7.45470035847939e+20","479540546171836224"
"1769","8202d816-b1cb-3ece-96b2-dd4d6031a154","17722095848.285","31177969.2401166"
"1770","e1dbc9ae-45fb-3d72-861b-ab9cf1f0a720","6.9727998201809e+64","4.87711110398735e+61"
"1771","3cf50310-1c50-3957-93d1-d0cfa90ec008","6.9727998201809e+64","4.87711110398735e+61"
"1772","ef3d51e8-dbf6-354a-8491-4e9b1d81bb08","6.9727998201809e+64","4.87711110398735e+61"
"1773","d94df687-bc83-38b2-b318-7357205dbbb5","9.72025603887445e+38","5.95641212089908e+35"
"1774","a8c5c41e-4fb1-3a57-ae14-c5f0fa484435","9.72025603887445e+38","5.95641212089908e+35"
"1775","054853d5-355b-3665-bac5-a9d6593a99ba","7.45470035847939e+20","479540546171836224"
"1776","1377f11a-7672-3a2e-a286-7402b4c0abef","5.32259658766196e+38","5.93063092234036e+35"
"1777","95b3f65f-5c15-3a60-844a-9a00c0e88a3c","7.45470035847939e+20","479540546171836224"
"1778","0860e084-b386-39c7-8aa8-a2fb0066038e","9.72025603887445e+38","5.95641212089908e+35"
"1779","b51e548b-c88f-3a7c-ab9b-715d7c2b7b1b","9.72025603887445e+38","5.95641212089908e+35"
"1780","3ea521ab-c887-32bf-bbfb-83f862059dd0","17722095848.285","31177969.2401166"
"1781","ee789306-ec4e-35b9-9400-1cefd8edfeab","17722095848.285","31177969.2401166"
"1782","e2a9e808-9b24-3b90-8144-df9384d7e848","3.11230976645697e+23","5.49554701899621e+20"
"1783","1e854b0b-3e8d-3114-a0d7-08200bfd2da0","18443097348.3237","31272865.2540287"
"1784","b8157f73-e5d2-3319-abce-2026ce25ab43","7.45470035847939e+20","479540546171836224"
"1785","14e9f677-02ce-3338-8f20-0a7f6289a6d3","9.72025603887445e+38","5.95641212089908e+35"
"1786","b78d156b-471e-3890-9665-6c1c9d776449","6.91432685298589e+38","2.95157051256778e+35"
"1787","4db6eabd-add0-30ce-930a-eea44407e129","9.72025603887445e+38","5.95641212089908e+35"
"1788","3e677869-4f3e-3d88-a0a7-78735061add1","6.91432685298589e+38","2.95157051256778e+35"
"1789","4e0f9ba5-d1ec-35d8-a0e6-f94efef143eb","18443097348.3237","31272865.2540287"
"1790","4905cfd8-6032-361a-a8fa-784f1c24a98d","6.9727998201809e+64","4.87711110398735e+61"
"1791","e0f9b4f9-ee9f-3b19-b545-830346f428bc","1.61446706075307e+60","7.45239829595819e+56"
"1792","b04b2c03-a594-3c85-8c14-159dc0c2f926","1.64434857813888e+22","33233073713782112256"
"1793","95cf9e17-1926-39f7-80da-1d0c169ae7eb","17722095848.285","31177969.2401166"
"1794","58f40cbd-224c-343b-a16d-a735fbe6fb95","17722095848.285","31177969.2401166"
"1795","1cdab0b4-3b14-39e4-80ed-556a370decc9","17722095848.285","31177969.2401166"
"1796","9008c12d-6d8c-3cc6-928d-a8afce2cebbf","7.45470035847939e+20","479540546171836224"
"1797","c41e6daa-8f06-38d9-8447-72b93451e75d","7.45470035847939e+20","479540546171836224"
"1798","7c42500b-c83b-3c36-866e-9bae6e34e72a","2.42913664102506e+21","1964752287806864896"
"1799","352f17dd-cc60-3cec-abf0-ed37d9ce0bb8","7.45470035847939e+20","479540546171836224"
"1800","1f483cd0-c49c-3415-9d65-de40a8373feb","7.45470035847939e+20","479540546171836224"
"1801","63f17eaf-99f5-34fe-956d-9070de2efd03","7.45470035847939e+20","479540546171836224"
"1802","3577bed5-b39c-361c-bfbd-e6e352717b16","7.45470035847939e+20","479540546171836224"
"1803","57d91346-58d5-3dbf-b8b0-2bcb560ed5b1","7.45470035847939e+20","479540546171836224"
"1804","78e45cae-99eb-3ad7-813b-4b398072b30b","7.45470035847939e+20","479540546171836224"
"1805","61c739eb-3f94-3889-95c9-d242826b6597","825779415.742448","1766814.01039489"
"1806","0f466237-4ddb-3f72-98f0-da9134377e45","825779415.742448","1766814.01039489"
"1807","11901696-1759-312d-8336-9e44ead488ae","9.72025603887445e+38","5.95641212089908e+35"
"1808","37d3d422-581d-3b1e-94af-cf4a8e9bffdb","18443097348.3237","31272865.2540287"
"1809","28211c0f-ebeb-3c23-a5c4-4b7321ea326b","17722095848.285","31177969.2401166"
"1810","534e18e5-cc65-3592-ac2b-fe4608d0f441","1.61446706075307e+60","7.45239829595819e+56"
"1811","1386609b-4c24-3ae1-9e7b-3e8114a5e498","825779415.742448","1766814.01039489"
"1812","dc88255f-567d-33ea-a6cc-5feb74132c88","18443097348.3237","31272865.2540287"
"1813","2ecca836-ed0e-3020-9dac-7bd7744a1683","6.9727998201809e+64","4.87711110398735e+61"
"1814","eb999f19-894f-3a58-8a8a-fbc9ba7283ff","17722095848.285","31177969.2401166"
"1815","3470fa25-5f42-3a89-a0a8-f96be196f805","6.9727998201809e+64","4.87711110398735e+61"
"1816","47f62b4b-7e76-3e35-b388-d6fee48c8173","6.9727998201809e+64","4.87711110398735e+61"
"1817","debc2ec5-c82d-3cd8-96df-6846de361624","17722095848.285","31177969.2401166"
"1818","2b78ea4b-dac9-38ee-be2d-d26ebe6a12ba","6.9727998201809e+64","4.87711110398735e+61"
"1819","5e426b49-a2f3-3018-81ab-d952d4cadc08","17722095848.285","31177969.2401166"
"1820","211da0a6-ed77-3630-8564-d48ca0513503","17722095848.285","31177969.2401166"
"1821","51a088db-8fc5-34f3-8f0f-cc48f6632d59","17722095848.285","31177969.2401166"
"1822","5980fc39-d094-3ade-bdf4-2badda738fdc","6.9727998201809e+64","4.87711110398735e+61"
"1823","53806785-8b37-3b10-88d9-c852848b6bf5","6.9727998201809e+64","4.87711110398735e+61"
"1824","156b0133-b371-3323-b520-7238eb18f01d","7.45470035847939e+20","479540546171836224"
"1825","1d980616-52c9-3a29-8a51-45720ec29899","2.12525470455243e+57","1.38910410363024e+54"
"1826","cd68a8f5-11bd-3e3b-8d11-1aab9d218c36","17722095848.285","31177969.2401166"
"1827","c2dca03b-ca7f-3334-b8e4-f3467da4eaed","6.9727998201809e+64","4.87711110398735e+61"
"1828","b762b85c-6fe1-3f8b-b2bf-25d944e1a46e","4.93889224238879e+39","9.7859400133554e+36"
"1829","03178035-d64f-3b83-8e30-39fac6fd4824","17722095848.285","31177969.2401166"
"1830","bf61aafb-cfde-38b4-9f06-4372b6d4ce78","17722095848.285","31177969.2401166"
"1831","5aca8de3-98b6-3159-8df1-8bb0cf788e00","6.9727998201809e+64","4.87711110398735e+61"
"1832","d9986d58-df23-3351-874b-c32b091ae73f","6.9727998201809e+64","4.87711110398735e+61"
"1833","46cc5d93-f348-3b33-9358-39892c1ba70f","6.9727998201809e+64","4.87711110398735e+61"
"1834","d7e481de-1d96-3dfa-aa53-ddd6bb43116a","7.45470035847939e+20","479540546171836224"
"1835","07bfabe3-4045-37b9-a977-e870a7e25174","7.45470035847939e+20","479540546171836224"
"1836","987a6068-473c-3300-9445-a720501dfba3","9.72025603887445e+38","5.95641212089908e+35"
"1837","930612ab-e921-3d69-a7f2-fb7999007b95","7.45470035847939e+20","479540546171836224"
"1838","1bc7f9ee-047f-3de8-a5fe-9e304157583a","7.45470035847939e+20","479540546171836224"
"1839","4e90aae5-e67b-31fb-ad2f-2f3a71b32870","7.45470035847939e+20","479540546171836224"
"1840","f9fec541-45d2-3f3a-b02e-7b83c1c04b7f","2.42913664102506e+21","1964752287806864896"
"1841","4c304d06-96bd-3e27-8718-ad52fd785ba0","7.45470035847939e+20","479540546171836224"
"1842","c61153f4-abff-3421-a079-2d51ddee02af","7.45470035847939e+20","479540546171836224"
"1843","dc2d8948-857e-3439-8d1b-397ac3ca41dd","7.45470035847939e+20","479540546171836224"
"1844","d8019cd3-d656-3347-af1c-a6fe8928b503","7.45470035847939e+20","479540546171836224"
"1845","221b8a88-7dae-3cb7-bd72-750de3247e8a","7.45470035847939e+20","479540546171836224"
"1846","019bb4a7-6930-3b34-b0ad-9f33ed195009","7.45470035847939e+20","479540546171836224"
"1847","00a18ef0-bb3d-393d-b56d-f191006c9502","7.45470035847939e+20","479540546171836224"
"1848","02ff953d-116d-37a1-a416-5ae1fa07128e","7.45470035847939e+20","479540546171836224"
"1849","0b223873-bbe9-37e5-8842-4748d13dbdad","7.45470035847939e+20","479540546171836224"
"1850","55737bee-2dd2-3d1c-89cd-b0c1a98db3a0","7.45470035847939e+20","479540546171836224"
"1851","936989d2-e217-3c91-8dfc-1bec7744664c","7.45470035847939e+20","479540546171836224"
"1852","f40e8515-2c29-3e00-a976-788ed2aa2861","7.45470035847939e+20","479540546171836224"
"1853","844dd2ed-d1f3-31ee-8048-f3b03ba2b762","7.45470035847939e+20","479540546171836224"
"1854","ce09a461-c95d-3a1f-9517-28cbdc3a73b7","7.45470035847939e+20","479540546171836224"
"1855","9a15483e-8c3d-3c8a-8d74-6a14ce2b8efa","7.45470035847939e+20","479540546171836224"
"1856","11f9f2e2-675a-394e-94ce-359dad9db908","6.9727998201809e+64","4.87711110398735e+61"
"1857","2fa14fa0-233e-3133-9d2f-7e76a50c9754","5.08681441814274e+38","5.93380014566426e+35"
"1858","f5817e32-2c37-3a66-9be1-4b5596e2f079","7.45470035847939e+20","479540546171836224"
"1859","e5670ef2-9c07-3c61-84a6-1ab861d39744","7.45470035847939e+20","479540546171836224"
"1860","0a563ca6-79a9-3cb8-a50d-84e23edfa1d7","7.45470035847939e+20","479540546171836224"
"1861","036728f3-3ce7-372f-9086-f7505a5ce96a","7.45470035847939e+20","479540546171836224"
"1862","35aa27d2-9e67-32f1-9bc7-6870e2744cd6","7.45470035847939e+20","479540546171836224"
"1863","b640bce5-2afd-3511-b2b8-87ad0197bb3d","7.45470035847939e+20","479540546171836224"
"1864","2048fe1b-5f33-36c8-9c5c-0a141084dcd8","2.42913664102506e+21","1964752287806864896"
"1865","fda47f63-78a6-30e0-adb8-753a2b2ebb7a","7.45470035847939e+20","479540546171836224"
"1866","28e95be3-20dd-308f-8a0c-decf8a393337","7.45470035847939e+20","479540546171836224"
"1867","cc7b74af-e4d1-305b-a290-ed7ca200e8dd","7.45470035847939e+20","479540546171836224"
"1868","52849c79-7e26-3cb0-b750-730aa651c072","7.45470035847939e+20","479540546171836224"
"1869","b8ac5211-8b07-3746-8aa3-6a2db3dc5c60","7.45470035847939e+20","479540546171836224"
"1870","74d3e835-8fd0-3195-a079-de2589e5ac59","7.45470035847939e+20","479540546171836224"
"1871","72d93798-bc81-3b14-8317-f8e6944cdacd","7.45470035847939e+20","479540546171836224"
"1872","617ea55d-d24b-35ab-9905-172fde911636","7.45470035847939e+20","479540546171836224"
"1873","e35421bc-b739-3d9f-b8ec-e40d90b31ea4","7.45470035847939e+20","479540546171836224"
"1874","4593cc26-e82a-3d16-b1e8-a42a49fb76ee","7.45470035847939e+20","479540546171836224"
"1875","11ca953c-6e4b-3bb8-a513-a9ebe038aeaa","7.45470035847939e+20","479540546171836224"
"1876","0b98930a-f011-3d26-b7bf-6c2cf2a187f2","7.45470035847939e+20","479540546171836224"
"1877","90e06e1d-8194-3237-a103-8cc0e05ca12b","2.42913664102506e+21","1964752287806864896"
"1878","483486cc-432f-3224-a161-16eddf9d9452","7.45470035847939e+20","479540546171836224"
"1879","94cb1e22-bb7e-3189-9fa7-0393caebcea6","7.45470035847939e+20","479540546171836224"
"1880","2181bf1c-300e-3510-b992-f97cb19ab5b2","7.45470035847939e+20","479540546171836224"
"1881","c2f88fb7-4367-3990-9a0f-f038882a78f9","7.45470035847939e+20","479540546171836224"
"1882","5f8112c7-e964-3268-b6ea-1ae7d5357753","7.45470035847939e+20","479540546171836224"
"1883","4759c2ef-aaac-325d-8f90-5521150ac7df","7.45470035847939e+20","479540546171836224"
"1884","fb930fc0-4b55-3909-bcd5-852b107141cf","7.45470035847939e+20","479540546171836224"
"1885","71ebf1c5-c79d-3de7-91bc-02c04cc4530d","7.45470035847939e+20","479540546171836224"
"1886","b7de3999-7954-36c6-bd9a-f7db54bf72f5","2.42913664102506e+21","1964752287806864896"
"1887","d76bfe56-33e8-304e-8477-5f63dc9bfc4e","7.45470035847939e+20","479540546171836224"
"1888","37f21571-5ba0-3c81-97d4-d1172404e5e4","7.45470035847939e+20","479540546171836224"
"1889","b0240ec7-f238-346a-8334-175da45e2edf","7.45470035847939e+20","479540546171836224"
"1890","f857d0b4-27e0-36c9-be0c-75043a70e829","7.45470035847939e+20","479540546171836224"
"1891","33a7f642-56bf-340c-93fb-738d74084020","7.45470035847939e+20","479540546171836224"
"1892","9ce34250-d673-38f5-804c-d727236d2fef","7.45470035847939e+20","479540546171836224"
"1893","b441fc8b-7191-33af-977e-f4a39182ad60","17722095848.285","31177969.2401166"
"1894","dfb28507-255e-3623-9bde-810047397707","7.45470035847939e+20","479540546171836224"
"1895","31bef96a-b399-33c1-a721-52537fcebbad","7.45470035847939e+20","479540546171836224"
"1896","d1128eb1-646b-350f-8aa9-ce3809ac0e67","7.45470035847939e+20","479540546171836224"
"1897","9c774577-90bb-3a31-9a49-5333fa10f293","7.45470035847939e+20","479540546171836224"
"1898","b607f43d-5962-3be0-91dd-d925a6cdaf0e","7.45470035847939e+20","479540546171836224"
"1899","8ecf133f-9505-3f08-a11c-3e3f60fd659a","2.42913664102506e+21","1964752287806864896"
"1900","77574d76-cf1c-3aed-a02b-40f2558b6ffd","7.45470035847939e+20","479540546171836224"
"1901","e43322ab-6a07-3da3-baa9-0b61883c37db","7.45470035847939e+20","479540546171836224"
"1902","ffa12dcc-3cca-319e-8940-93a2426fb6e9","7.45470035847939e+20","479540546171836224"
"1903","2ec0cb93-ff8d-3c34-9406-61180d6cd5a8","7.45470035847939e+20","479540546171836224"
"1904","d14934ca-c15e-3324-a321-9bde5b85fe9f","7.45470035847939e+20","479540546171836224"
"1905","2a4f6ee9-4648-3f5e-a0ae-285182b9eaf6","7.45470035847939e+20","479540546171836224"
"1906","d6d5b1db-02e1-3086-893d-791eaa479cd3","7.45470035847939e+20","479540546171836224"
"1907","98380baf-1aac-3feb-af2a-83bd6d0fe551","7.45470035847939e+20","479540546171836224"
"1908","4a633bec-aced-3868-9844-75ef95b9a3bb","7.45470035847939e+20","479540546171836224"
"1909","00cc3675-a431-331c-af49-1f5ecd91d4e0","7.45470035847939e+20","479540546171836224"
"1910","69eb2442-e02c-3881-ae7e-f07a86a439e4","7.45470035847939e+20","479540546171836224"
"1911","9c10c061-4365-321b-9257-7f1bbfae0497","7.45470035847939e+20","479540546171836224"
"1912","c3d706c7-a781-32a9-be06-bb7d718fd76b","7.45470035847939e+20","479540546171836224"
"1913","a04c7e45-66c3-329b-876d-f7e31327d1e4","7.45470035847939e+20","479540546171836224"
"1914","6607d3ed-0d52-3d51-925f-58e18376a56f","7.45470035847939e+20","479540546171836224"
"1915","3e06aa9e-00c0-3fc9-8e32-9b9d66f7bb9c","7.45470035847939e+20","479540546171836224"
"1916","eb72dc39-0e07-3a54-b5ef-8d26b67f1bc3","7.45470035847939e+20","479540546171836224"
"1917","ffae0cba-91a4-37ef-b524-be2b73983683","7.45470035847939e+20","479540546171836224"
"1918","28365e80-b228-3c1f-be9a-198be26ca635","2.42913664102506e+21","1964752287806864896"
"1919","3e33db6f-0dae-3b97-9941-a752dee77789","7.45470035847939e+20","479540546171836224"
"1920","8bcfda8d-62b0-3356-aa71-8bfc73ebf8e7","7.45470035847939e+20","479540546171836224"
"1921","178465d0-3b70-3451-ad0a-67b4437beede","7.45470035847939e+20","479540546171836224"
"1922","0e891366-4067-34c3-8cdf-531e5d6604ba","7.45470035847939e+20","479540546171836224"
"1923","dcfa2297-3c67-318e-9947-3128574c1a44","7.45470035847939e+20","479540546171836224"
"1924","64c67070-d7dd-3d64-80d1-0c75d40aa5bd","7.45470035847939e+20","479540546171836224"
"1925","a5e3be95-8871-313f-9563-aaeb851dcbd3","7.45470035847939e+20","479540546171836224"
"1926","6a3ee947-bea7-3241-8445-b82105b211a0","7.45470035847939e+20","479540546171836224"
"1927","c3bcb9fb-e5f0-3c3e-918c-efaae27827c5","7.45470035847939e+20","479540546171836224"
"1928","2faaf9d0-d534-3f49-b966-9f8c2717ca3a","7.45470035847939e+20","479540546171836224"
"1929","719447cf-0d77-39aa-8411-ad3e6199de3e","2.42913664102506e+21","1964752287806864896"
"1930","064e1766-aa8c-3ee9-9401-39384a0a1dec","7.45470035847939e+20","479540546171836224"
"1931","ce8cca89-2849-368d-a675-0b55a5b1dddd","7.45470035847939e+20","479540546171836224"
"1932","15ac91e4-34ee-31be-b43c-a4f8e08b5013","7.45470035847939e+20","479540546171836224"
"1933","0b483b0f-8645-37a1-abf6-855e49f450c2","7.45470035847939e+20","479540546171836224"
"1934","1889319d-a437-3a0f-86e2-53af40a8c397","7.45470035847939e+20","479540546171836224"
"1935","af750712-6ab8-3cb5-af37-6016cba79fec","7.45470035847939e+20","479540546171836224"
"1936","3e3fbd2e-33c8-34d5-89bd-434a887debce","2.42913664102506e+21","1964752287806864896"
"1937","fe4f4628-4944-33d2-9a10-1ae943910a28","7.45470035847939e+20","479540546171836224"
"1938","b1860057-60bd-3360-922c-51a92b9b785f","7.45470035847939e+20","479540546171836224"
"1939","78394f06-d034-31f1-9741-1a25db14e82c","7.45470035847939e+20","479540546171836224"
"1940","5bf62094-4ed7-314b-aaab-b3bbbc6fed99","7.45470035847939e+20","479540546171836224"
"1941","0bc6085d-a8ce-3e15-891b-39a87ce0bd25","7.45470035847939e+20","479540546171836224"
"1942","3aee304a-e434-3f60-b6e3-21e389ecb0e0","7.45470035847939e+20","479540546171836224"
"1943","bd00a8f2-fd90-3082-8141-05fbf4396622","7.45470035847939e+20","479540546171836224"
"1944","7602492f-b540-343d-930c-319922306b82","7.45470035847939e+20","479540546171836224"
"1945","d95a61d9-5513-32cb-b306-f2b07c41d730","7.45470035847939e+20","479540546171836224"
"1946","9cdf0971-e4a8-3d19-9940-096ded6f56ca","7.45470035847939e+20","479540546171836224"
"1947","049480d0-3821-34f0-96a9-92b903524723","2.42913664102506e+21","1964752287806864896"
"1948","62272f92-1374-3f1f-b225-807f7ab28587","7.45470035847939e+20","479540546171836224"
"1949","40a40683-8bcf-3464-bef0-749ea333d69b","7.45470035847939e+20","479540546171836224"
"1950","8f4691c8-085a-31d1-80a3-b3b346a24318","7.45470035847939e+20","479540546171836224"
"1951","c951bcb9-1c53-3d0c-8053-d5f4ba2a6feb","7.45470035847939e+20","479540546171836224"
"1952","6e4199be-508e-3a7a-a924-b26d285780fe","7.45470035847939e+20","479540546171836224"
"1953","1f07fdab-305d-388b-b81b-1e56461db282","7.45470035847939e+20","479540546171836224"
"1954","2035f01b-3dae-3321-9cd4-ab757d540ed3","7.45470035847939e+20","479540546171836224"
"1955","2771ac9e-a7bb-35b8-9daa-021522bb34e2","7.45470035847939e+20","479540546171836224"
"1956","bccbf2e6-caf9-3c91-a9b3-fe71f51d3336","7.45470035847939e+20","479540546171836224"
"1957","f090457f-3562-383f-a604-595bfdb85b02","7.45470035847939e+20","479540546171836224"
"1958","9dbf1751-378b-3fe0-9187-17822ab1f1c9","7.45470035847939e+20","479540546171836224"
"1959","ec0e9a9b-14ff-3c93-95c4-16ea7ed4c5b0","7.45470035847939e+20","479540546171836224"
"1960","b0836192-f041-3a9b-9116-d3bacb19b17d","7.45470035847939e+20","479540546171836224"
"1961","2a53359e-7723-3254-9552-d83503dfb126","7.45470035847939e+20","479540546171836224"
"1962","4a0ded9b-5b08-3653-95cb-ad2a38c10984","7.45470035847939e+20","479540546171836224"
"1963","05d3e477-4d9b-3954-8afd-2227d449a308","7.45470035847939e+20","479540546171836224"
"1964","a2909f69-4134-37a3-b236-1ff92e394f1e","7.45470035847939e+20","479540546171836224"
"1965","388780d9-9806-3a3d-b078-06ceaf2404c3","7.45470035847939e+20","479540546171836224"
"1966","3e162014-4503-3ba9-ac93-35efd6d12639","7.45470035847939e+20","479540546171836224"
"1967","3f6ae57d-cbd4-3a74-8281-82899cbc09ce","7.45470035847939e+20","479540546171836224"
"1968","c97f5e6d-13b4-3231-b2f0-1bd516303382","2.42913664102506e+21","1964752287806864896"
"1969","ae642c65-9245-3612-8338-b1fccc3c29ec","7.45470035847939e+20","479540546171836224"
"1970","2e06bc03-0708-303b-ae8f-070881fc0ccd","7.45470035847939e+20","479540546171836224"
"1971","345aedf3-f42a-3bd9-8a41-bbe86ac31bab","7.45470035847939e+20","479540546171836224"
"1972","b91cbead-8225-377a-ae4a-e607b4b62793","7.45470035847939e+20","479540546171836224"
"1973","fb73ff63-5687-37d0-8216-481b21740dad","7.45470035847939e+20","479540546171836224"
"1974","ec2e7809-f85a-3a25-a22c-ba2f1804e8aa","7.45470035847939e+20","479540546171836224"
"1975","fa03d768-2f2a-34d1-a6e3-01f897ca0335","7.45470035847939e+20","479540546171836224"
"1976","d79766f4-e40c-369e-828e-a9152518cca9","7.45470035847939e+20","479540546171836224"
"1977","6abfd9ed-a660-3df1-a218-15faee9f77c9","2.42913664102506e+21","1964752287806864896"
"1978","a7850844-3914-39dc-bd92-217174eaa977","7.45470035847939e+20","479540546171836224"
"1979","704c5bee-8abf-3848-926a-72e3ea74054c","7.45470035847939e+20","479540546171836224"
"1980","b9bad616-1b74-3548-a2df-227a2d0d7cfb","7.45470035847939e+20","479540546171836224"
"1981","7cf7ca18-d900-3279-b65c-2d8aec3808d2","7.45470035847939e+20","479540546171836224"
"1982","16aba1a7-74d3-3680-86bc-55d916ce4cb7","7.45470035847939e+20","479540546171836224"
"1983","4353f8ca-f45d-3883-9c9e-f735c0cea71e","7.45470035847939e+20","479540546171836224"
"1984","30197d18-c3e6-3540-8a93-439c6484dcec","7.45470035847939e+20","479540546171836224"
"1985","c7b71437-5d48-30d1-bf97-d1ad7b996a2a","7.45470035847939e+20","479540546171836224"
"1986","b80152ff-6b9a-3686-b2d6-3a49168b5bd0","7.45470035847939e+20","479540546171836224"
"1987","e826997a-6fee-3fb6-bcf8-3ab28c489537","2.42913664102506e+21","1964752287806864896"
"1988","2827ea96-d448-35aa-a84d-2d947c885853","7.45470035847939e+20","479540546171836224"
"1989","528b97ec-76d4-3845-8156-abe8323f5cfc","7.45470035847939e+20","479540546171836224"
"1990","043df5a0-7ce8-38b1-9c7b-69c370e60dc4","7.45470035847939e+20","479540546171836224"
"1991","73b4ac50-a1c1-3c21-ac2d-4a0481ce5233","7.45470035847939e+20","479540546171836224"
"1992","7746167c-581b-337e-ab8a-d254b4c263e7","7.45470035847939e+20","479540546171836224"
"1993","bd962bb5-6642-3509-80d1-e41802fa49bc","6.9727998201809e+64","4.87711110398735e+61"
"1994","0132a4e1-92d7-3142-b485-0495bfbe5ff5","7.45470035847939e+20","479540546171836224"
"1995","f6342b66-a150-33ac-bbde-49becdab44a9","7.45470035847939e+20","479540546171836224"
"1996","16f14596-a6b1-372c-9318-6b3ccb1f2108","7.45470035847939e+20","479540546171836224"
"1997","fae74303-1c6a-3790-814d-f4f8595482e8","7.45470035847939e+20","479540546171836224"
